Funnel,$distinct_id,Time to Linked Bank
Time to Linked Bank,$device:eb0c0bcc-fdc4-4942-9f8c-e25a954acf29,
Time to Linked Bank,$device:3C8B4D87-73AF-49B7-9EAF-36A81EBFF326,
Time to Linked Bank,$device:9344C7AD-A192-4924-A712-36B30C4535BA,
Time to Linked Bank,$device:8c605289-41e4-4b18-aa20-9ee0cdb9b6df,
Time to Linked Bank,$device:86b4c06e-3067-4fe9-a43c-3177d48b7116,
Time to Linked Bank,$device:62967468-DE71-47A2-B109-E972B8BFCAD1,
Time to Linked Bank,$device:0B2FDF6B-E17B-45B5-AF70-447187EFE06B,
Time to Linked Bank,$device:76FF3FAF-57C5-4FF9-B1EF-FB8D5C1BCDEA,
Time to Linked Bank,$device:537A1EC2-F6E8-4624-A08F-01C3B4DCE733,
Time to Linked Bank,$device:BF17EBB5-CE35-40FC-9099-4CD8E6C87730,
Time to Linked Bank,$device:533ed0d6-7302-4017-803e-07f27f60d206,
Time to Linked Bank,$device:96CCFFAA-050A-483B-9F1D-78EEACF32B6B,
Time to Linked Bank,$device:e636f27b-b13b-4338-8a42-6a917cc5194f,
Time to Linked Bank,$device:D1FA678E-CE91-495E-99FC-E9DEBDD1D040,
Time to Linked Bank,$device:911ACEC6-240C-492D-A19C-270C0758E89B,
Time to Linked Bank,$device:38A0C3C7-9715-4891-9FA1-FEE460372B18,
Time to Linked Bank,$device:E7E9F1BA-9B15-4F7C-BD84-A13653920B85,
Time to Linked Bank,$device:D7942834-A88B-42DA-9B42-8381BC527D77,
Time to Linked Bank,$device:BE57589E-BF41-4BF7-A253-3EFF81D0A291,
Time to Linked Bank,$device:e8c1bbea-9cac-456b-8a6e-b0894e6c984c,
Time to Linked Bank,$device:526A2596-C36B-45AE-B78A-45403B990BEC,
Time to Linked Bank,$device:309b04a4-f48f-4a74-9990-ef6788055a85,
Time to Linked Bank,$device:70DF0DF0-27C8-4B86-8366-0413EDD80927,
Time to Linked Bank,$device:5B4BD93F-52E6-4F68-A147-6598DE667F9E,
Time to Linked Bank,$device:4334D4FB-B24D-4180-9CCA-8B9199BB9DA0,
Time to Linked Bank,$device:3F99B29B-8DA5-451F-B13C-1C9735E3D366,
Time to Linked Bank,$device:8455d46b-681a-4f18-af2c-7bd134a07770,0.008171296296296296
Time to Linked Bank,$device:9F1AE998-89D7-4D9C-B214-6A872147CC4A,
Time to Linked Bank,$device:24b349dd-0d75-411f-87e7-9cc665e453a1,
Time to Linked Bank,$device:68DE2597-35B2-4153-8911-778E2FCB3789,
Time to Linked Bank,$device:A30CA138-3101-4264-8FBB-1717064D6851,
Time to Linked Bank,$device:402A7F69-4424-4372-A976-66A8479AEAB4,2.6667708333333335
Time to Linked Bank,$device:3e563ece-303e-48f4-8e7f-061eadb1e303,
Time to Linked Bank,$device:1646A76F-80FC-4BBE-8AB9-8A8FE7B6E772,
Time to Linked Bank,$device:82A67D8B-E751-4B5F-A1AD-D5268F1DEC59,
Time to Linked Bank,$device:60334619-A6C2-44C3-83E7-E09B119E0D80,
Time to Linked Bank,$device:B24CA18D-1991-43D5-B417-00A1A329CAB6,
Time to Linked Bank,$device:3BC16A78-6E8A-4401-A8FE-E2F9973F0960,
Time to Linked Bank,$device:ACF470D5-FB53-45CD-B087-C011B86CB830,
Time to Linked Bank,$device:2CF42DDB-0716-49DD-92FF-3A030DF33944,0.17273148148148149
Time to Linked Bank,$device:A9FB7485-1115-48F8-A34C-60F7DDA9C65B,
Time to Linked Bank,289f825e-5e83-47de-90bc-b80d5a6329fd,
Time to Linked Bank,4c83155b-4cc3-46be-b6a3-fa4ea95084ae,
Time to Linked Bank,$device:1C777AF4-2540-4849-B389-F24FA5FFEC7F,
Time to Linked Bank,549984015572127744,
Time to Linked Bank,$device:CF937425-1A7F-4CB6-9113-E90B8E51B1E8,
Time to Linked Bank,$device:C626BF51-A4A4-4DA6-80FD-BC717D5C4DA1,
Time to Linked Bank,$device:AA2D6F3C-8E38-4A25-81E2-5FDB423C9523,
Time to Linked Bank,$device:553B4556-6CDF-4DF4-88D7-34FF1FB5C2DF,
Time to Linked Bank,$device:8D7B351A-408E-425E-A680-77F970DF4099,
Time to Linked Bank,$device:71c33bf8-2a00-4ca2-bb6f-a88799230786,
Time to Linked Bank,$device:3A4531C1-01DB-429A-BB86-95FB67BF76E6,
Time to Linked Bank,$device:63040802-FC7A-476A-87F2-59A1C09C6419,
Time to Linked Bank,$device:13aa6fec-2a33-4c3e-a141-67ebda68e108,
Time to Linked Bank,$device:3AF0295C-B50A-4C21-AE19-12A6905D0C6D,
Time to Linked Bank,$device:250E8F2B-3A46-498F-BFBE-9FD2761F0C1E,
Time to Linked Bank,$device:5D2A2DDA-3E3D-4206-9534-A7B0C945C058,
Time to Linked Bank,$device:D6F5706B-25ED-477A-8825-CC459D29A779,
Time to Linked Bank,$device:4DDB55F0-443A-40C8-9DCF-DA228B9D286D,
Time to Linked Bank,$device:03557adf-af32-431b-a909-1d55cb16198f,
Time to Linked Bank,$device:0E55D49A-E301-416D-B390-AAE326C286C9,
Time to Linked Bank,$device:456adfe8-3adc-435b-b618-f58eb23e7f5a,
Time to Linked Bank,$device:03ED005B-DBF0-4EDE-ABBD-68E45948C561,
Time to Linked Bank,$device:A8747C2C-7C51-4A2D-94DF-BFBAE9091B2C,
Time to Linked Bank,427186639964688384,
Time to Linked Bank,$device:B955A16D-E259-49C3-9E61-626102129AF2,
Time to Linked Bank,$device:1ba59603-55cc-4fbf-b057-349f66023e89,
Time to Linked Bank,550132915641634816,
Time to Linked Bank,$device:666A7105-A3C8-4122-A9B3-43AD8967E465,
Time to Linked Bank,$device:00a9a9ba-b8db-461b-afb7-768642dc2077,
Time to Linked Bank,$device:0C95A177-64C8-42F3-881A-058527A9F081,
Time to Linked Bank,$device:28407841-A8AD-4061-BE3B-E7CA3691A651,
Time to Linked Bank,549930005746012160,
Time to Linked Bank,$device:863C187F-E415-4AC5-B26C-31960B416B76,
Time to Linked Bank,$device:DD30A71F-48BE-46BB-9796-74D6BCD6B586,
Time to Linked Bank,$device:7DE49E87-5479-4B3C-858E-DA38225B014C,
Time to Linked Bank,$device:a762fc82-de3b-4c8d-94db-14117e8af292,
Time to Linked Bank,$device:AA41D7CF-95AB-42CF-9CA7-545B8F51152B,
Time to Linked Bank,$device:7CE1B425-0CC5-41B1-85BB-A3572047D126,
Time to Linked Bank,$device:E639C77A-3678-45AA-963A-94151037AD5D,0.006458333333333333
Time to Linked Bank,$device:DEEE3B61-D766-4678-9272-14A531F035A7,
Time to Linked Bank,$device:B143BDF9-6745-482B-BB2A-C8D14723C4EE,
Time to Linked Bank,$device:76849C04-A2A6-410C-8EBC-EE811B077801,2.2072337962962965
Time to Linked Bank,$device:F6F569A9-6686-4E16-96A8-47A8023961DD,
Time to Linked Bank,$device:FC26FD45-B5F6-4A31-B75C-227D094610DA,
Time to Linked Bank,$device:3e9e42ad-d0a7-405f-99cf-8817d76823f1,
Time to Linked Bank,$device:AB226B17-AC19-4E9C-9081-D9AA011D891D,
Time to Linked Bank,$device:5F32CC71-9EFA-4F9C-9CAF-F4252470D03E,
Time to Linked Bank,550027297308680192,
Time to Linked Bank,$device:6E8EF208-411E-41AA-8A55-2068E822F78B,
Time to Linked Bank,$device:D33CA9FF-9601-47A1-8B68-F946201CEB59,
Time to Linked Bank,$device:D0CB6190-224F-4B66-97EE-919EB1CE761F,0.007118055555555555
Time to Linked Bank,$device:a15499b2-2910-4e8a-a599-cc31575b473e,
Time to Linked Bank,$device:5549F38A-A886-481C-8568-C0E4A0BCBADD,
Time to Linked Bank,$device:C71E8BD0-2ED1-4CCB-8603-8913A7441E51,
Time to Linked Bank,$device:bf443657-d320-4489-b490-00b87446fc2a,
Time to Linked Bank,$device:ACF81672-3484-4869-8CF2-61A7E674D8FF,
Time to Linked Bank,550027848733282304,
Time to Linked Bank,$device:D1C39EAC-5AFE-4029-9F7F-B77168C01553,
Time to Linked Bank,$device:6F7FBCE3-96A4-4E1A-8D52-D8E9E51DC862,
Time to Linked Bank,$device:fdb67b76-d9af-4797-a92e-10595beb564f,
Time to Linked Bank,$device:3C284CF9-A9C5-4CC0-B8E1-46893FD40977,
Time to Linked Bank,549920543152918528,
Time to Linked Bank,$device:945a8c52-0489-4bd7-b164-8540f860c3e9,
Time to Linked Bank,$device:3320DD51-4B7A-4759-835C-6DB747F26F74,
Time to Linked Bank,$device:5E455804-4566-4BFD-9AC8-0666DF28A3DE,
Time to Linked Bank,$device:6CAABA10-58F3-4F9B-AF19-A33FCF592322,0.026689814814814816
Time to Linked Bank,549777686572158976,
Time to Linked Bank,$device:1954f157-a056-48c8-9cfd-c1ce8a00aeb5,
Time to Linked Bank,$device:eb27b68d-a568-440d-9669-2213214f9a0e,
Time to Linked Bank,$device:687b180c-6602-423b-bf0a-addfd6d9b768,
Time to Linked Bank,$device:83B15488-4676-4F2B-9F15-447E04777A74,
Time to Linked Bank,9b62ebfb-d245-475b-ac20-30dafc1a3359,
Time to Linked Bank,$device:13FB56F2-7B6D-4514-B0E4-386461A1990D,
Time to Linked Bank,$device:3D4C7AD1-01DD-48FA-B0D3-988E01521BA1,
Time to Linked Bank,$device:c9528d0a-9199-489c-a64d-765bce7b0762,
Time to Linked Bank,$device:8b4fd134-be57-4a60-9a50-e238fc9e373d,3.3807407407407406
Time to Linked Bank,$device:ADDFD4CD-58CB-4A82-98AE-FA144B5811AF,
Time to Linked Bank,$device:93257585-485f-44b3-b4e6-e798cbac13e4,
Time to Linked Bank,$device:84374439-4723-495D-B093-8EE68BEB5345,
Time to Linked Bank,$device:37ea5eea-acc3-4c6c-a66e-5e45a41e994f,
Time to Linked Bank,$device:6963DA17-0BE3-4021-B0DF-3C55EF4D3D24,
Time to Linked Bank,$device:CF9E1D6E-8B3C-48B8-A676-BB397DE6AA1A,
Time to Linked Bank,550025646274891776,
Time to Linked Bank,$device:22695825-95C7-49D6-911D-608C0CF0DB5C,
Time to Linked Bank,$device:0AE10774-B392-450C-8904-8403AC3F214A,
Time to Linked Bank,$device:FC1C679B-76A4-41C7-AA2A-9BCB2E2764F7,
Time to Linked Bank,$device:CE1A7C15-B851-487E-BF9C-29D6554C574E,
Time to Linked Bank,$device:824e0e4b-2a92-4917-9730-9cce68caa338,0.12376157407407408
Time to Linked Bank,07e1e309-5ace-4308-b972-3277456bc8c2,
Time to Linked Bank,$device:c742b125-d10b-4baf-8fed-0594dded3d14,
Time to Linked Bank,$device:DEC044A9-366F-4EC4-945A-C3CE26AD9834,
Time to Linked Bank,$device:BCE0A012-DABC-4F8D-9979-862B99C3A32D,
Time to Linked Bank,$device:dfdc00d6-5f1b-4ba9-9075-31e0ff531c72,
Time to Linked Bank,$device:7B6DA381-F745-423B-8DC2-BBAE0735CE8B,
Time to Linked Bank,$device:5149C4DC-107E-4A4B-8A95-E28ADCB7F6F2,
Time to Linked Bank,$device:88025B44-99AA-414C-9AEF-B193A64F1CAA,
Time to Linked Bank,$device:c747e753-5a2e-41d4-8eaf-7764bf538a0e,
Time to Linked Bank,550029290777485312,0.006898148148148148
Time to Linked Bank,$device:0282E140-228F-4BB2-8BD6-9EA48206BB6A,
Time to Linked Bank,$device:522BDD33-A765-49E7-806A-1595CA458AE7,
Time to Linked Bank,550034892291448832,0.013587962962962963
Time to Linked Bank,$device:97C24AE5-D0B4-4144-94EF-A03656B4B654,
Time to Linked Bank,$device:28E9A9E0-53BF-4FE2-96F0-2865018909C0,
Time to Linked Bank,$device:fd813f5b-cd8a-42a4-8bb4-98dc7f67d898,
Time to Linked Bank,$device:8DFDCE1C-9C3C-4C12-8D10-03A6F36F63B0,
Time to Linked Bank,$device:ebef14f6-2d47-41cd-a4e4-98ebfdd9f1ed,
Time to Linked Bank,$device:F4B1E9D3-FD59-41D0-B235-A7CE718EF5CE,
Time to Linked Bank,$device:1AF24184-681D-4BD1-872C-C0A88F9612C4,
Time to Linked Bank,$device:7C4506CB-4174-4A3D-AE3B-8A39098675FB,
Time to Linked Bank,$device:55b37101-8a06-4959-bd65-a40155af4eee,
Time to Linked Bank,$device:7E485C37-4D0D-4BE0-B147-0E57A18A7D50,
Time to Linked Bank,$device:bf59e26b-bfe0-4c6f-a302-7a2deba3e18c,
Time to Linked Bank,$device:7648A52B-7609-48D6-AFCE-54ED70D9A857,
Time to Linked Bank,$device:DBDD58C9-DEF0-441D-827B-64DA5F528559,
Time to Linked Bank,$device:D89B8E3B-572E-4F9E-99AE-D48E5F39708A,
Time to Linked Bank,$device:B6A86CFB-0DB1-41C1-B6D0-A09377182EC4,1.8853819444444444
Time to Linked Bank,$device:2A427027-AD63-4DEC-B16F-23BB606FFB92,
Time to Linked Bank,$device:0DBD6E1E-A8F2-4F92-8870-F023CFE5063F,
Time to Linked Bank,$device:f15d9cf1-d84c-4792-b56c-adaa56d2657d,
Time to Linked Bank,$device:68B7FF91-6EF7-4AD0-A1D8-6048F5868C00,
Time to Linked Bank,$device:13AB1955-765C-4B02-B733-C3EB85A2BB98,
Time to Linked Bank,$device:4cf51e52-5d95-4f36-92e3-103e46da3f9d,
Time to Linked Bank,$device:842192FE-692E-403B-A6BF-F384ABAA2095,
Time to Linked Bank,$device:7CE97D7B-96CB-41B7-9F9B-50597EA93206,0.46489583333333334
Time to Linked Bank,edfbc6e0-8bfb-4808-aad2-e924437b7943,
Time to Linked Bank,$device:419de4f2-0d10-481b-9e55-091e41652882,
Time to Linked Bank,$device:37124DC0-6F6A-4425-9345-F8F23463ED0D,
Time to Linked Bank,$device:42F9FB14-B5DE-4EE4-B90C-4295226692FA,
Time to Linked Bank,$device:0949ABA4-3059-40D2-BBD3-08A2CF3D2000,
Time to Linked Bank,$device:77FCEA07-3823-4C04-B9E9-4E3C08ED933E,
Time to Linked Bank,b7956a3f-5e6b-4f45-8acd-b8a9f7ea89e2,0.012152777777777778
Time to Linked Bank,$device:00EF7467-7156-4FCA-B8FE-69C9395D24D9,0.015914351851851853
Time to Linked Bank,$device:F8A0845C-6328-4420-B129-8506E861FF31,
Time to Linked Bank,$device:AE37E1C7-B524-42A3-9A1A-B986B56B3CCB,
Time to Linked Bank,$device:4CF28EE9-F1EB-4F06-9A03-12411D8EF55B,
Time to Linked Bank,$device:1678C8C9-EB3C-4DD7-AFB7-A899913DC864,
Time to Linked Bank,$device:32F1CF6F-1B9A-47ED-B4D5-C440645DF6CE,
Time to Linked Bank,$device:ABD00472-F959-4F80-8628-78BAF0015844,
Time to Linked Bank,$device:50E40D26-52AF-48ED-8C52-48050BE8D494,
Time to Linked Bank,$device:D38C6658-9E49-4679-B7F6-49FC3989BE64,
Time to Linked Bank,$device:c4c7300d-204a-4ff1-a669-be2a1e3542de,
Time to Linked Bank,$device:4889E6F9-2030-495D-8666-30A235AADAA3,
Time to Linked Bank,$device:80a79066-d8b5-4311-a9c0-6cb6e71b1695,
Time to Linked Bank,$device:DF0DB319-07D0-40A7-B587-CB6B9F71434B,
Time to Linked Bank,$device:5D4128D9-6431-4C46-92F2-EA4BF63DEDF6,
Time to Linked Bank,$device:B431F6A2-5739-4632-A817-EA3503F7011C,
Time to Linked Bank,$device:EFE554ED-215C-49D3-B13B-4CC5D92859BC,
Time to Linked Bank,$device:EFB15E5E-311E-431D-BE9A-48A4618FDA55,
Time to Linked Bank,$device:a9bc1131-8e72-4f93-9000-607f4be62a47,
Time to Linked Bank,07fc2c9b-b32b-48a2-a758-db93af72daff,
Time to Linked Bank,$device:E9CAAE19-AD05-4F95-BACF-68F4E314CF62,
Time to Linked Bank,$device:FBBDEEA2-EFA2-44B6-9C4C-9F7719A7CF8E,
Time to Linked Bank,$device:86d73821-dd11-411f-8e8c-638fb4efda7d,1.136412037037037
Time to Linked Bank,$device:97DF0DD4-BE6D-4684-8427-4161571A65D3,
Time to Linked Bank,$device:0FF033A2-2E0A-4FF8-9E77-6D2F0C776619,
Time to Linked Bank,$device:D47934CC-5D1D-4669-A5BF-ED4351646144,
Time to Linked Bank,$device:0E0844C3-1A6F-49EA-8341-43E84789F2E4,
Time to Linked Bank,$device:102162f6-e36e-471c-8a2b-71101d7f051d,
Time to Linked Bank,$device:AE7D8556-2733-48E9-AC80-17A8164C846C,
Time to Linked Bank,$device:B1D4F249-A2A8-478F-9D33-49C3140DC4B7,
Time to Linked Bank,$device:7DFDF90C-03C4-4D6E-B4CC-ACE9661F7420,
Time to Linked Bank,$device:CFFD0C87-CD03-45BC-8FC4-7ADC83E5B9FD,
Time to Linked Bank,$device:af5d6151-d215-4381-8ffd-e26eb8c61218,
Time to Linked Bank,$device:C92BB1EB-2BAA-415D-8706-BD5B1BC631FD,
Time to Linked Bank,$device:47AC7F42-51F9-43F0-87D9-68EBF247C2C3,
Time to Linked Bank,$device:C13B90AA-4A8C-49F6-BED3-A650D11A7B7E,
Time to Linked Bank,$device:DDDD0375-F215-4ED9-9E6C-4FD3FF92F471,
Time to Linked Bank,$device:ae59dcd1-a57e-43a5-87d9-180b8255672b,
Time to Linked Bank,$device:98F9A05C-82CC-4800-AAA6-707CE86DB74A,
Time to Linked Bank,$device:B0893ACD-7833-4DB9-8DDA-C906794BD452,
Time to Linked Bank,$device:5856CFA2-2A1C-4474-8237-7A78B4410959,
Time to Linked Bank,$device:FADCE0CD-1FCE-4850-B9B0-3AF7B91062C0,
Time to Linked Bank,$device:C65CEE3C-B456-4057-92BC-2B6F6F754CA5,
Time to Linked Bank,$device:d6a571a8-3a75-4748-9939-369e0f9bb733,
Time to Linked Bank,$device:60521152-5AB9-4C2F-8462-14F289BE67E0,
Time to Linked Bank,$device:b9d1c1a9-89c1-4b3a-a200-23f87346da71,2.000601851851852
Time to Linked Bank,$device:810AEF9B-6F09-45C0-937A-E3FC49E1DCAC,
Time to Linked Bank,$device:B9765446-C2AE-411F-B470-ECBCCC589870,
Time to Linked Bank,$device:077EE6B4-D5F6-4434-81AC-D07B2E4EF1ED,
Time to Linked Bank,$device:B63288F5-FC13-48FF-B490-9A49136EDCB4,
Time to Linked Bank,$device:fec6b0a6-e7af-49b8-a12a-d7452ff19964,
Time to Linked Bank,$device:882216A3-2793-46D8-9A85-FE0819EDE202,0.5914930555555555
Time to Linked Bank,$device:54113B6F-00AA-4133-80BE-FD315FA10223,
Time to Linked Bank,$device:119A930B-1BB9-4FF7-809E-9355E1BA1382,
Time to Linked Bank,$device:E6470036-0E81-4A55-9AB1-CE8DF8913B63,
Time to Linked Bank,$device:B8CD6D7D-8677-46D5-8A48-952032921623,
Time to Linked Bank,$device:C84CF1C5-20C9-427F-8A02-8106BA5561F2,
Time to Linked Bank,$device:D04A3BF3-2D23-456F-85FE-1330EDFEA1C8,1.8938194444444445
Time to Linked Bank,$device:C6B4885E-1E17-4980-9083-45D4D4A3F4D2,
Time to Linked Bank,$device:1F353957-42C9-490F-B468-B82751ED3064,
Time to Linked Bank,$device:480DE82C-5B79-40EA-BED6-B82B4FBD673C,
Time to Linked Bank,$device:B4639006-7A31-4F82-B47B-A38AAED5D8A7,
Time to Linked Bank,$device:18789AAC-E701-404B-B7BD-BC007DF79FD2,
Time to Linked Bank,$device:ED5450F0-898E-45F7-BD04-7475480A3EEA,
Time to Linked Bank,$device:522F97BE-1448-4E24-BBD7-6A3C7E32CD70,
Time to Linked Bank,$device:3792fa31-7175-4533-b179-485ddf4f094b,
Time to Linked Bank,$device:591F4832-28AF-4AC0-9CE0-408EC22FD654,
Time to Linked Bank,$device:8289a5bb-5015-4e58-a521-aa6ab9b70f07,
Time to Linked Bank,$device:CEDBF0DD-227A-4FF7-9881-2DBE06B190EF,
Time to Linked Bank,$device:4B78B460-5A95-4EB1-A943-157570EB5FF3,
Time to Linked Bank,$device:FEC7871F-F1FF-4DAC-8F5B-0AE40CD7E2FA,
Time to Linked Bank,$device:1781A2AA-DE78-475D-9831-FA02AE0BFCB1,
Time to Linked Bank,$device:b71b569b-b39f-4766-a9b9-c6cfa491b8bd,
Time to Linked Bank,$device:A7CA0083-0A09-43AE-9B77-1C04F51360DA,
Time to Linked Bank,$device:8A82EB77-2D6D-41F0-B808-97F0A66BF26B,
Time to Linked Bank,$device:1E65D13A-199B-4C69-A3E7-3B4EB423A423,
Time to Linked Bank,$device:0EF42D0B-1EC4-49D5-A6EE-6DBCA7E5A0C6,
Time to Linked Bank,$device:B747F942-5ED8-4AE6-BEFC-E28BBFB36549,
Time to Linked Bank,$device:d2b6e4e2-4b56-47af-bfa1-4d7afbe584ac,
Time to Linked Bank,$device:41448479-5CAD-439A-B9A3-F1DF96B6C0DB,
Time to Linked Bank,$device:7ADC3287-6184-4E9E-9A22-D145AF71A9FC,
Time to Linked Bank,$device:2FD7A420-EBB0-46A0-B8E5-06383F7BCB6B,
Time to Linked Bank,$device:E2E857B4-59FB-47D8-86DF-B09F942FD752,
Time to Linked Bank,$device:600dd382-e25a-45bc-85e8-365cf9c573f2,
Time to Linked Bank,$device:80eae3ed-9eec-468b-9dfb-6184210b32be,
Time to Linked Bank,$device:0f795a18-c43e-43da-aa06-e3caee821e47,
Time to Linked Bank,6dbd471b-fccc-4cd5-9f95-cf4eb9ca5107,
Time to Linked Bank,$device:4B871AB0-6067-43D5-AECC-7514833F0FB1,
Time to Linked Bank,549545041871360000,2.8929050925925925
Time to Linked Bank,550298163556241408,
Time to Linked Bank,$device:CE853B44-5D6B-45AF-96E7-197A5109F5BF,
Time to Linked Bank,$device:CF3DC0F0-74FA-4EA7-9827-3E979203A3CE,
Time to Linked Bank,$device:df2c0c8b-ea7e-4ae5-9a23-da6c680875fc,
Time to Linked Bank,$device:4D316743-85EA-4FB1-AA13-55A96919C53C,
Time to Linked Bank,$device:93CBEA14-2085-4C64-A504-029B2D72BE7A,0.006504629629629629
Time to Linked Bank,$device:7E060B8A-71C5-40BC-AE3B-0A42A0890D00,
Time to Linked Bank,$device:F350123A-B89A-4A5A-82A1-02D117870FB9,
Time to Linked Bank,$device:9f7b3bad-4107-419a-8698-7d3d7a1c56da,
Time to Linked Bank,$device:a1d0ca89-ee35-4d13-825d-85b6e0f9288c,
Time to Linked Bank,$device:5922897A-0E38-4E33-BF93-A750B4FFCFF8,1.747627314814815
Time to Linked Bank,$device:33279FC9-0D40-4818-8526-7D7E6A90D242,
Time to Linked Bank,$device:DC7D98E4-0D92-4BC3-98BD-A5579C4ECCF6,
Time to Linked Bank,$device:2385ED9E-0004-4314-A433-62D991079B0F,
Time to Linked Bank,$device:10b2faa2-56db-4e62-bea8-5fd88a904be4,0.010347222222222223
Time to Linked Bank,$device:1CDCCD69-51FA-484B-B308-CA5998966E10,
Time to Linked Bank,$device:A1831C81-4649-463D-84E9-6AC5D2A32073,
Time to Linked Bank,$device:015CACFC-E013-493A-B81A-774D6631BD6A,
Time to Linked Bank,$device:910A555A-62D3-4963-B257-FE3C927110B9,
Time to Linked Bank,$device:9804D01C-C2D6-40EB-A662-921822D4ACC2,
Time to Linked Bank,$device:BB114B7E-D900-4E08-818A-3E51FA231BA8,
Time to Linked Bank,$device:a5433831-9a24-46ca-83af-9b7317ccbf3f,
Time to Linked Bank,$device:53F67CFA-2E83-437F-A6A1-1A414720936C,
Time to Linked Bank,92E919A0-D179-4C65-8C06-4BB3F954E106,
Time to Linked Bank,$device:644E4C59-50BB-46BD-9030-59F4BD5A33BE,
Time to Linked Bank,$device:a4e52ec8-aca5-4a48-9788-e14128db9b45,
Time to Linked Bank,$device:EC59F36F-CAFC-44AA-8F36-D69A96FFCE33,
Time to Linked Bank,$device:A698504E-F911-4086-844F-33AE74B2147F,3.208761574074074
Time to Linked Bank,$device:6D67D5DB-8928-469D-968B-1EFB06EEA7D7,
Time to Linked Bank,$device:F99F477E-338A-41F6-8C51-6CF6B675A231,
Time to Linked Bank,$device:97F2EFB7-CB70-4CA1-A2E1-1EC6CA8A8866,
Time to Linked Bank,$device:4EF91D6E-D900-42C8-A121-87895AAF76F2,
Time to Linked Bank,$device:1E8D5220-0821-4A99-A7CD-314D142DC4CA,
Time to Linked Bank,$device:49030594-AACF-4C60-9542-776873D96397,
Time to Linked Bank,$device:0B373E5C-F670-4450-AD5E-3A976117878C,
Time to Linked Bank,$device:EA5C13FD-04DC-4495-A68D-C686FC2D8506,
Time to Linked Bank,$device:1C24AE28-15F9-4682-8F93-D6F0D562A043,
Time to Linked Bank,$device:3A8276FC-30B7-48A1-9229-04419A722B9B,
Time to Linked Bank,$device:3cd8b934-aca9-4d35-b215-052bfac8d6c8,
Time to Linked Bank,$device:1D484035-7AA9-446D-AF8B-F349570D33BF,
Time to Linked Bank,$device:4f34b7b4-fc39-411e-9226-1e58dfb8dbb3,
Time to Linked Bank,$device:2005D4B4-F787-4B59-9EAC-D946DE5C09BF,
Time to Linked Bank,$device:DEEAF97B-CDC1-4938-BF8A-03B4162ABF4E,
Time to Linked Bank,$device:49DB33F5-E38E-499A-8C94-6B3E3486B286,
Time to Linked Bank,$device:37CEF9AF-D9A9-4300-9BF6-3211777504C9,
Time to Linked Bank,$device:9442FCBE-FDF7-41D6-AD59-6AFC85E4D68C,1.2641782407407407
Time to Linked Bank,$device:746130e5-f441-4901-97d4-3ac0d6155133,
Time to Linked Bank,$device:F28E8B83-D016-44FE-AA87-C3D27429B6AD,
Time to Linked Bank,$device:EAF91E4C-2811-46EB-B41C-DBDC832B8587,
Time to Linked Bank,$device:0F523B3E-5D4A-4898-A15A-E4B5905FAA97,0.006377314814814815
Time to Linked Bank,$device:5E77392F-B47C-4A81-A867-E8C74B626720,
Time to Linked Bank,$device:ACB9E7F7-1F9A-4925-A97E-DB4901331430,
Time to Linked Bank,$device:68E7B2D0-4B27-424E-B473-E10B313245E3,
Time to Linked Bank,$device:8AAA738C-11A5-4858-93F2-9B5A4DF3BEEA,0.014351851851851852
Time to Linked Bank,$device:DD908C28-422E-488A-A3EC-AA44CE770FA8,
Time to Linked Bank,$device:dd80af15-a552-4992-8fe8-31ddc1025402,
Time to Linked Bank,$device:B59F7D56-317B-4EF4-9EAF-E0D9B07F1A8A,
Time to Linked Bank,$device:A85F6BF3-83EF-4EE5-B6D9-101D76C7A8E9,
Time to Linked Bank,$device:3A71EE7E-63AB-4071-BF71-435F090B3C68,
Time to Linked Bank,$device:39A569CF-88F9-46C3-A820-4D25A92798C3,
Time to Linked Bank,$device:37B455C4-6D6A-4D78-8317-B1CFE0E7D7C3,
Time to Linked Bank,$device:00CA9CEB-C9F8-4E3C-BC85-E0FE59930134,
Time to Linked Bank,$device:BD6A9D3D-B65A-4097-BCEF-5BAF63D5D999,
Time to Linked Bank,$device:4ED59171-29EC-4484-988D-22C88A2AD611,0.5739351851851852
Time to Linked Bank,550768084292083712,
Time to Linked Bank,$device:2ACEA173-C433-43B2-BF75-5513C99E1DB8,
Time to Linked Bank,431532357226016768,
Time to Linked Bank,$device:9f614588-5977-4448-89e9-d4a84d9d1e5f,
Time to Linked Bank,$device:1883b37f-fedf-410d-bd6c-17f79c856ec8,
Time to Linked Bank,$device:CC395484-0553-45A5-9CDA-DADFEFD69E6A,
Time to Linked Bank,$device:17ec2add-7898-4ed9-a1b6-425b14bf6068,
Time to Linked Bank,$device:193C0D31-6DEF-4580-933D-11C4AB295B78,
Time to Linked Bank,$device:362403C6-2139-475E-AD6F-D252C83F7978,
Time to Linked Bank,$device:57AECB53-87CC-4649-8AB4-F91441617F36,
Time to Linked Bank,$device:9a86afd4-0b7a-447c-a977-65eabcffc3d1,
Time to Linked Bank,$device:54bc230c-8f39-4655-a476-947f1cd5b959,0.004340277777777778
Time to Linked Bank,550694267297341440,
Time to Linked Bank,$device:9364C8AC-383C-4F14-B202-097B8AC05F21,
Time to Linked Bank,$device:7BD1A2C7-59A8-461B-9627-E92F8B61B387,
Time to Linked Bank,$device:88acd5ef-95f1-4af9-8c07-19cd8c1bbf6f,
